,cik,first_date,last_date,min_cos,max_cos,avg_cos,min_jaccard,max_jaccard,avg_jaccard,ticker
4736,1514705,2012-02-29,2019-02-15,0.8430881581745404,0.9173852883156909,0.8736350478972102,0.7283990345937249,0.8472432024169184,0.776329460159274,sxc
4737,310354,,,,,,,,,sxi
4738,310142,,,,,,,,,sxt
4739,1723980,,,,,,,,,sxtc
4740,1758530,,,,,,,,,sy
4741,835324,2001-03-23,2019-02-28,0.8448248269226616,0.9355966960832056,0.902803419041022,0.7254843517138599,0.8789838337182448,0.8232119626121616,sybt
4742,1527599,2016-03-30,2020-03-12,0.6082982230164822,0.9240261366153968,0.7865838654313444,0.4345542687853488,0.8587579617834394,0.6644071568496049,sybx
4743,1601712,2015-02-23,2019-02-15,0.8450891601477033,0.9052636431171116,0.8774855085763595,0.7313282486688732,0.8269230769230769,0.7822681432862955,syf
4744,310764,2000-03-15,2019-02-07,0.7058968719496898,0.923196907356262,0.8666693027536403,0.5418034369569414,0.8571125265392782,0.7665196816125308,syk
4745,1010612,,,,,,,,,syke
4746,894158,,,,,,,,,syn
4747,817720,2002-09-12,2018-08-24,0.8838548883715139,0.9423622844393612,0.9181227741467956,0.7908455181182454,0.8910064239828693,0.8489480290781719,syna
4748,1408278,2012-03-30,2019-03-14,0.8260466426497095,0.9396301409135674,0.8996995135054179,0.7034792806880376,0.8860840050912177,0.8201903666271192,sync
4749,1610950,2015-02-24,2019-03-18,0.8238368459948455,0.9007841582671854,0.870484160786038,0.6981279251170047,0.8194622279129321,0.7711622514012443,synh
4750,95953,2002-03-25,2020-03-06,0.8213651823872666,0.9371583065621923,0.8807012237751622,0.6952646239554318,0.8817269686834904,0.7873749086980459,synl
4751,864240,,,,,,,,,sypr
4752,1556263,2017-03-20,2020-03-05,0.9002417089430255,0.9294161827704835,0.9182996622252957,0.8185601973177123,0.8680012511729747,0.8491454959453272,syrs
4753,1649009,,,,,,,,,syta
4754,945114,,,,,,,,,syx
4755,96021,,,,,,,,,syy
4756,1506488,,,,,,,,,szc
4757,732717,2002-02-28,2019-02-20,0.7962146731570392,0.9278362308577344,0.879688297846464,0.657608695652174,0.8652482269503546,0.7873337158039087,t
4758,1378453,2007-03-20,2019-02-26,0.7600495246990829,0.906730533182674,0.8684238740499618,0.6099453359195909,0.8293686281523878,0.7678965575207615,ta
4759,1144800,,,,,,,,,tac
4760,1585583,2014-03-31,2020-03-13,0.5357385405954189,0.95669535719414,0.8712375342624988,0.3567380352644836,0.9167597765363128,0.7962135191426439,taco
